group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
CatBoostRegressor,XGBRegressor,0.08824935071156881,-0.413402872481782,0.5899015739049196,0.9,-0.5536254468032603,-0.6418747975148291
CatBoostRegressor,ExtraTreesRegressor,0.1124610337623243,-0.3891911894310265,0.6141132569556751,0.9,-0.5536254468032603,-0.6660864805655848
CatBoostRegressor,CatBoostRegressor_opt,0.13785194236123932,-0.36380028083211147,0.6395041655545901,0.9,-0.5536254468032603,-0.6914773891644996
CatBoostRegressor,RandomForestRegressor,0.14926482112799488,-0.3523874020653559,0.6509170443213457,0.9,-0.5536254468032603,-0.702890267931255
CatBoostRegressor,GradientBoostingRegressor,0.16140761966056072,-0.34024460353279007,0.6630598428539115,0.9,-0.5536254468032603,-0.715033066463821
CatBoostRegressor,SVR,0.21019695107077263,-0.29145527212257816,0.7118491742641234,0.9,-0.5536254468032603,-0.7638223978740329
CatBoostRegressor,MLPRegressor,0.31733772089353685,-0.18431450229981394,0.8189899440868876,0.6502026822552536,-0.5536254468032603,-0.8709631676967972
CatBoostRegressor,DummyRegressor,0.5162603725982781,0.014608149404927273,1.0179125957916288,0.03690652095384772,-0.5536254468032603,-1.0698858194015382
CatBoostRegressor,KNeighborsRegressor,0.7505355702353215,0.24888334704197068,1.2521877934286723,0.001,-0.5536254468032603,-1.3041610170385816
CatBoostRegressor,AdaBoostRegressor,0.8390734772706204,0.33742125407726964,1.3407257004639712,0.001,-0.5536254468032603,-1.3926989240738805
CatBoostRegressor,Ridge,1.1198965111163646,0.6182442879230138,1.6215487343097155,0.001,-0.5536254468032603,-1.6735219579196252
CatBoostRegressor,ElasticNetCV,1.202812697705272,0.7011604745119212,1.704464920898623,0.001,-0.5536254468032603,-1.7564381445085322
CatBoostRegressor,LinearRegression,1.2682866007543723,0.7666343775610215,1.7699388239477232,0.001,-0.5536254468032603,-1.8219120475576327
XGBRegressor,ExtraTreesRegressor,0.024211683050755495,-0.4774405401425953,0.5258639062441063,0.9,-0.6418747975148291,-0.6660864805655848
XGBRegressor,CatBoostRegressor_opt,0.04960259164967051,-0.4520496315436803,0.5512548148430213,0.9,-0.6418747975148291,-0.6914773891644996
XGBRegressor,RandomForestRegressor,0.061015470416426076,-0.4406367527769247,0.5626676936097769,0.9,-0.6418747975148291,-0.702890267931255
XGBRegressor,GradientBoostingRegressor,0.07315826894899191,-0.4284939542443589,0.5748104921423427,0.9,-0.6418747975148291,-0.715033066463821
XGBRegressor,SVR,0.12194760035920382,-0.37970462283414697,0.6235998235525546,0.9,-0.6418747975148291,-0.7638223978740329
XGBRegressor,MLPRegressor,0.22908837018196804,-0.27256385301138275,0.7307405933753188,0.9,-0.6418747975148291,-0.8709631676967972
XGBRegressor,DummyRegressor,0.42801102188670925,-0.07364120130664153,0.92966324508006,0.19006686299552533,-0.6418747975148291,-1.0698858194015382
XGBRegressor,KNeighborsRegressor,0.6622862195237527,0.16063399633040187,1.1639384427171033,0.001,-0.6418747975148291,-1.3041610170385816
XGBRegressor,AdaBoostRegressor,0.7508241265590516,0.24917190336570083,1.2524763497524023,0.001,-0.6418747975148291,-1.3926989240738805
XGBRegressor,Ridge,1.0316471604047956,0.5299949372114449,1.5332993835981465,0.001,-0.6418747975148291,-1.6735219579196252
XGBRegressor,ElasticNetCV,1.114563346993703,0.6129111238003523,1.616215570187054,0.001,-0.6418747975148291,-1.7564381445085322
XGBRegressor,LinearRegression,1.1800372500428036,0.6783850268494528,1.6816894732361543,0.001,-0.6418747975148291,-1.8219120475576327
ExtraTreesRegressor,CatBoostRegressor_opt,0.02539090859891502,-0.47626131459443577,0.5270431317922658,0.9,-0.6660864805655848,-0.6914773891644996
ExtraTreesRegressor,RandomForestRegressor,0.03680378736567058,-0.4648484358276802,0.5384560105590214,0.9,-0.6660864805655848,-0.702890267931255
ExtraTreesRegressor,GradientBoostingRegressor,0.04894658589823642,-0.45270563729511437,0.5505988090915872,0.9,-0.6660864805655848,-0.715033066463821
ExtraTreesRegressor,SVR,0.09773591730844833,-0.40391630588490246,0.5993881405017991,0.9,-0.6660864805655848,-0.7638223978740329
ExtraTreesRegressor,MLPRegressor,0.20487668713121254,-0.29677553606213825,0.7065289103245633,0.9,-0.6660864805655848,-0.8709631676967972
ExtraTreesRegressor,DummyRegressor,0.40379933883595376,-0.09785288435739703,0.9054515620293045,0.2723044423655182,-0.6660864805655848,-1.0698858194015382
ExtraTreesRegressor,KNeighborsRegressor,0.6380745364729972,0.13642231327964638,1.139726759666348,0.0018385320131559801,-0.6660864805655848,-1.3041610170385816
ExtraTreesRegressor,AdaBoostRegressor,0.7266124435082961,0.22496022031494534,1.228264666701647,0.001,-0.6660864805655848,-1.3926989240738805
ExtraTreesRegressor,Ridge,1.0074354773540402,0.5057832541606894,1.5090877005473908,0.001,-0.6660864805655848,-1.6735219579196252
ExtraTreesRegressor,ElasticNetCV,1.0903516639429476,0.5886994407495968,1.5920038871362983,0.001,-0.6660864805655848,-1.7564381445085322
ExtraTreesRegressor,LinearRegression,1.155825566992048,0.6541733437986973,1.657477790185399,0.001,-0.6660864805655848,-1.8219120475576327
CatBoostRegressor_opt,RandomForestRegressor,0.011412878766755563,-0.4902393444265952,0.5130651019601064,0.9,-0.6914773891644996,-0.702890267931255
CatBoostRegressor_opt,GradientBoostingRegressor,0.023555677299321398,-0.4780965458940294,0.5252079004926722,0.9,-0.6914773891644996,-0.715033066463821
