group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
rdkdes,mordred,0.0013773895359152633,-0.08371622476184909,0.08647100383367962,0.9,-0.11132504408256136,-0.11270243361847662
rdkdes,RDK7,0.003564529880726322,-0.08152908441703803,0.08865814417849067,0.9,-0.11132504408256136,-0.11488957396328768
rdkdes,RDK6,0.014433400634500576,-0.07066021366326378,0.09952701493226493,0.9,-0.11132504408256136,-0.12575844471706193
rdkdes,avalon,0.02292991270829331,-0.06216370158947104,0.10802352700605766,0.9,-0.11132504408256136,-0.13425495679085467
rdkdes,RDK5,0.027595156654095704,-0.05749845764366865,0.11268877095186006,0.9,-0.11132504408256136,-0.13892020073665706
rdkdes,pubchem,0.04314410511596381,-0.04194950918180054,0.12823771941372816,0.9,-0.11132504408256136,-0.15446914919852517
rdkdes,FCFP4,0.0464801338116253,-0.03861348048613905,0.13157374810938965,0.8344744347476464,-0.11132504408256136,-0.15780517789418666
rdkdes,MACCS,0.07724300450838331,-0.007850609789381041,0.16233661880614766,0.12137296750381865,-0.11132504408256136,-0.18856804859094467
rdkdes,FCFP6,0.09742011366105291,0.012326499363288557,0.18251372795881726,0.009702916771186731,-0.11132504408256136,-0.20874515774361427
rdkdes,FCFP2,0.09853259598193079,0.013438981684166434,0.18362621027969514,0.008252532017930858,-0.11132504408256136,-0.2098576400644922
rdkdes,ECFP6,0.09880922204942055,0.0137156077516562,0.1839028363471849,0.007924712377013976,-0.11132504408256136,-0.2101342661319819
rdkdes,ECFP4,0.1684570344102144,0.08336342011245004,0.2535506487079787,0.001,-0.11132504408256136,-0.27978207849277575
rdkdes,ECFP2,0.20464830974420875,0.1195546954464444,0.2897419240419731,0.001,-0.11132504408256136,-0.3159733538267701
mordred,RDK7,0.002187140344811059,-0.0829064739529533,0.08728075464257541,0.9,-0.11270243361847662,-0.11488957396328768
mordred,RDK6,0.013056011098585313,-0.07203760319917904,0.09814962539634967,0.9,-0.11270243361847662,-0.12575844471706193
mordred,avalon,0.021552523172378046,-0.0635410911253863,0.1066461374701424,0.9,-0.11270243361847662,-0.13425495679085467
mordred,RDK5,0.02621776711818044,-0.05887584717958391,0.1113113814159448,0.9,-0.11270243361847662,-0.13892020073665706
mordred,pubchem,0.04176671558004855,-0.043326898717715806,0.1268603298778129,0.9,-0.11270243361847662,-0.15446914919852517
mordred,FCFP4,0.04510274427571004,-0.039990870022054315,0.1301963585734744,0.8690110843532837,-0.11270243361847662,-0.15780517789418666
mordred,MACCS,0.07586561497246805,-0.009227999325296304,0.1609592292702324,0.13852480232413,-0.11270243361847662,-0.18856804859094467
mordred,FCFP6,0.09604272412513765,0.010949109827373293,0.181136338422902,0.011824523859210734,-0.11270243361847662,-0.20874515774361427
mordred,FCFP2,0.09715520644601552,0.012061592148251171,0.18224882074377988,0.01008017507217307,-0.11270243361847662,-0.2098576400644922
mordred,ECFP6,0.09743183251350529,0.012338218215740937,0.18252544681126964,0.00968697574910693,-0.11270243361847662,-0.2101342661319819
mordred,ECFP4,0.16707964487429913,0.08198603057653478,0.25217325917206346,0.001,-0.11270243361847662,-0.27978207849277575
mordred,ECFP2,0.2032709202082935,0.11817730591052913,0.2883645345060578,0.001,-0.11270243361847662,-0.3159733538267701
RDK7,RDK6,0.010868870753774254,-0.0742247435439901,0.0959624850515386,0.9,-0.11488957396328768,-0.12575844471706193
RDK7,avalon,0.019365382827566988,-0.06572823147019737,0.10445899712533134,0.9,-0.11488957396328768,-0.13425495679085467
RDK7,RDK5,0.024030626773369382,-0.06106298752439497,0.10912424107113373,0.9,-0.11488957396328768,-0.13892020073665706
RDK7,pubchem,0.03957957523523749,-0.045514039062526865,0.12467318953300184,0.9,-0.11488957396328768,-0.15446914919852517
RDK7,FCFP4,0.04291560393089898,-0.04217801036686537,0.12800921822866335,0.9,-0.11488957396328768,-0.15780517789418666
RDK7,MACCS,0.07367847462765699,-0.011415139670107363,0.15877208892542133,0.17237421778293582,-0.11488957396328768,-0.18856804859094467
RDK7,FCFP6,0.09385558378032659,0.008761969482562235,0.17894919807809095,0.01607283305315177,-0.11488957396328768,-0.20874515774361427
RDK7,FCFP2,0.09496806610120447,0.009874451803440112,0.1800616803989688,0.013765511719572077,-0.11488957396328768,-0.2098576400644922
RDK7,ECFP6,0.09524469216869423,0.010151077870929878,0.1803383064664586,0.013238371571297702,-0.11488957396328768,-0.2101342661319819
RDK7,ECFP4,0.16489250452948806,0.07979889023172371,0.2499861188272524,0.001,-0.11488957396328768,-0.27978207849277575
RDK7,ECFP2,0.20108377986348241,0.11599016556571806,0.28617739416124677,0.001,-0.11488957396328768,-0.3159733538267701
RDK6,avalon,0.008496512073792734,-0.07659710222397162,0.09359012637155709,0.9,-0.12575844471706193,-0.13425495679085467
RDK6,RDK5,0.013161756019595128,-0.07193185827816923,0.09825537031735948,0.9,-0.12575844471706193,-0.13892020073665706
RDK6,pubchem,0.028710704481463234,-0.05638290981630112,0.11380431877922759,0.9,-0.12575844471706193,-0.15446914919852517
RDK6,FCFP4,0.032046733177124725,-0.05304688112063963,0.11714034747488908,0.9,-0.12575844471706193,-0.15780517789418666
RDK6,MACCS,0.06280960387388274,-0.022284010423881617,0.1479032181716471,0.4190166746317012,-0.12575844471706193,-0.18856804859094467
RDK6,FCFP6,0.08298671302655233,-0.0021069012712120194,0.1680803273243167,0.06448741361070287,-0.12575844471706193,-0.20874515774361427
RDK6,FCFP2,0.08409919534743021,-0.0009944189503341416,0.16919280964519456,0.05644558348906392,-0.12575844471706193,-0.2098576400644922
