group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
mordred,rdkdes,0.2771213275053672,-0.9812478411878911,1.5354904961986255,0.9,-0.7365708299980396,-1.0136921575034068
mordred,FCFP6,0.33529927713587226,-0.9230698915573861,1.5936684458291306,0.9,-0.7365708299980396,-1.0718701071339118
mordred,FCFP2,0.3703319501393678,-0.8880372185538905,1.6287011188326261,0.9,-0.7365708299980396,-1.1069027801374072
mordred,FCFP4,0.38613085815757553,-0.8722383105356828,1.6445000268508339,0.9,-0.7365708299980396,-1.122701688155615
mordred,ECFP4,0.4253315095600487,-0.8330376591332096,1.683700678253307,0.9,-0.7365708299980396,-1.1619023395580883
mordred,ECFP6,0.4327179414050957,-0.8256512272881626,1.691087110098354,0.9,-0.7365708299980396,-1.1692887714031353
mordred,RDK7,0.46050315424028865,-0.7978660144529697,1.718872322933547,0.9,-0.7365708299980396,-1.1970739842383282
mordred,RDK6,0.5863666688035785,-0.6720024998896799,1.8447358374968368,0.9,-0.7365708299980396,-1.322937498801618
mordred,RDK5,0.7253902942720509,-0.5329788744212074,1.9837594629653093,0.7699737087852314,-0.7365708299980396,-1.4619611242700905
mordred,MACCS,0.7633463930870388,-0.49502277560621954,2.0217155617802973,0.7056142496769371,-0.7365708299980396,-1.4999172230850784
mordred,pubchem,0.8021628487520445,-0.45620631994121386,2.060532017445303,0.6397966633746401,-0.7365708299980396,-1.538733678750084
mordred,ECFP2,1.0075230187169453,-0.25084614997631305,2.265892187410204,0.2805732017953835,-0.7365708299980396,-1.7440938487149849
mordred,avalon,1.772515897272012,0.5141467285787538,3.03088506596527,0.001,-0.7365708299980396,-2.5090867272700517
rdkdes,FCFP6,0.058177949630505044,-1.2001912190627533,1.3165471183237634,0.9,-1.0136921575034068,-1.0718701071339118
rdkdes,FCFP2,0.0932106226340006,-1.1651585460592577,1.351579791327259,0.9,-1.0136921575034068,-1.1069027801374072
rdkdes,FCFP4,0.10900953065220831,-1.14935963804105,1.3673786993454666,0.9,-1.0136921575034068,-1.122701688155615
rdkdes,ECFP4,0.1482101820546815,-1.1101589866385768,1.4065793507479398,0.9,-1.0136921575034068,-1.1619023395580883
rdkdes,ECFP6,0.15559661389972845,-1.1027725547935299,1.4139657825929868,0.9,-1.0136921575034068,-1.1692887714031353
rdkdes,RDK7,0.18338182673492143,-1.074987341958337,1.4417509954281797,0.9,-1.0136921575034068,-1.1970739842383282
rdkdes,RDK6,0.30924534129821124,-0.9491238273950471,1.5676145099914696,0.9,-1.0136921575034068,-1.322937498801618
rdkdes,RDK5,0.4482689667666837,-0.8101002019265746,1.706638135459942,0.9,-1.0136921575034068,-1.4619611242700905
rdkdes,MACCS,0.48622506558167156,-0.7721441031115868,1.7445942342749299,0.9,-1.0136921575034068,-1.4999172230850784
rdkdes,pubchem,0.5250415212466772,-0.7333276474465811,1.7834106899399356,0.9,-1.0136921575034068,-1.538733678750084
rdkdes,ECFP2,0.730401691211578,-0.5279674774816803,1.9887708599048364,0.7614765729906089,-1.0136921575034068,-1.7440938487149849
rdkdes,avalon,1.4953945697666449,0.23702540107338654,2.753763738459903,0.0056143075709818024,-1.0136921575034068,-2.5090867272700517
FCFP6,FCFP2,0.03503267300349555,-1.2233364956897628,1.2934018416967539,0.9,-1.0718701071339118,-1.1069027801374072
FCFP6,FCFP4,0.050831581021703265,-1.207537587671555,1.3092007497149616,0.9,-1.0718701071339118,-1.122701688155615
FCFP6,ECFP4,0.09003223242417646,-1.1683369362690819,1.3484014011174348,0.9,-1.0718701071339118,-1.1619023395580883
FCFP6,ECFP6,0.09741866426922341,-1.160950504424035,1.3557878329624817,0.9,-1.0718701071339118,-1.1692887714031353
FCFP6,RDK7,0.12520387710441638,-1.133165291588842,1.3835730457976747,0.9,-1.0718701071339118,-1.1970739842383282
FCFP6,RDK6,0.2510673916677062,-1.0073017770255521,1.5094365603609645,0.9,-1.0718701071339118,-1.322937498801618
FCFP6,RDK5,0.39009101713617866,-0.8682781515570797,1.648460185829437,0.9,-1.0718701071339118,-1.4619611242700905
FCFP6,MACCS,0.4280471159511665,-0.8303220527420918,1.6864162846444248,0.9,-1.0718701071339118,-1.4999172230850784
FCFP6,pubchem,0.4668635716161722,-0.7915055970770861,1.7252327403094305,0.9,-1.0718701071339118,-1.538733678750084
FCFP6,ECFP2,0.672223741581073,-0.5861454271121853,1.9305929102743313,0.8601229326407716,-1.0718701071339118,-1.7440938487149849
FCFP6,avalon,1.4372166201361398,0.1788474514428815,2.695585788829398,0.010031061096864358,-1.0718701071339118,-2.5090867272700517
FCFP2,FCFP4,0.015798908018207714,-1.2425702606750506,1.274168076711466,0.9,-1.1069027801374072,-1.122701688155615
FCFP2,ECFP4,0.05499955942068091,-1.2033696092725774,1.3133687281139392,0.9,-1.1069027801374072,-1.1619023395580883
FCFP2,ECFP6,0.06238599126572786,-1.1959831774275305,1.3207551599589862,0.9,-1.1069027801374072,-1.1692887714031353
FCFP2,RDK7,0.09017120410092083,-1.1681979645923375,1.3485403727941792,0.9,-1.1069027801374072,-1.1970739842383282
FCFP2,RDK6,0.21603471866421065,-1.0423344500290477,1.474403887357469,0.9,-1.1069027801374072,-1.322937498801618
FCFP2,RDK5,0.3550583441326831,-0.9033108245605752,1.6134275128259414,0.9,-1.1069027801374072,-1.4619611242700905
FCFP2,MACCS,0.39301444294767096,-0.8653547257455874,1.6513836116409293,0.9,-1.1069027801374072,-1.4999172230850784
