group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
CatBoostRegressor_opt,CatBoostRegressor,0.004224701608807613,-0.02124778204984926,0.029697185267464486,0.9,0.9303044522595542,0.9260797506507465
CatBoostRegressor_opt,GradientBoostingRegressor,0.00665199381392767,-0.018820489844729203,0.03212447747258454,0.9,0.9303044522595542,0.9236524584456265
CatBoostRegressor_opt,ExtraTreesRegressor,0.010764072284016324,-0.014708411374640549,0.03623655594267319,0.9,0.9303044522595542,0.9195403799755377
CatBoostRegressor_opt,MLPRegressor,0.012114393843147608,-0.013358089815509264,0.03758687750180448,0.9,0.9303044522595542,0.9181900584164066
CatBoostRegressor_opt,XGBRegressor,0.029206155617250706,0.0037336719585938337,0.054678639275907576,0.009498553981348579,0.9303044522595542,0.9010982966423035
CatBoostRegressor_opt,RandomForestRegressor,0.03566402187302453,0.010191538214367659,0.0611365055316814,0.001,0.9303044522595542,0.8946404303865297
CatBoostRegressor_opt,SVR,0.06219625954748753,0.03672377588883066,0.0876687432061444,0.001,0.9303044522595542,0.8681081927120665
CatBoostRegressor_opt,AdaBoostRegressor,0.06557204356835988,0.040099559909703014,0.09104452722701675,0.001,0.9303044522595542,0.8647324086911944
CatBoostRegressor_opt,Ridge,0.09185319268113967,0.0663807090224828,0.11732567633979654,0.001,0.9303044522595542,0.8384512595784144
CatBoostRegressor_opt,ElasticNetCV,0.09648508656250343,0.07101260290384656,0.1219575702211603,0.001,0.9303044522595542,0.833819365697051
CatBoostRegressor_opt,LinearRegression,0.10285011631772811,0.07737763265907124,0.12832259997638498,0.001,0.9303044522595542,0.827454335941826
CatBoostRegressor_opt,KNeighborsRegressor,0.10338040279531413,0.07790791913665726,0.128852886453971,0.001,0.9303044522595542,0.82692404946424
CatBoostRegressor_opt,DummyRegressor,0.9495998366307254,0.9241273529720686,0.9750723202893823,0.001,0.9303044522595542,-0.019295384371171283
CatBoostRegressor,GradientBoostingRegressor,0.0024272922051200574,-0.023045191453536815,0.02789977586377693,0.9,0.9260797506507465,0.9236524584456265
CatBoostRegressor,ExtraTreesRegressor,0.006539370675208711,-0.01893311298344816,0.03201185433386558,0.9,0.9260797506507465,0.9195403799755377
CatBoostRegressor,MLPRegressor,0.007889692234339996,-0.017582791424316877,0.033362175892996865,0.9,0.9260797506507465,0.9181900584164066
CatBoostRegressor,XGBRegressor,0.024981454008443094,-0.0004910296502137791,0.05045393766709996,0.061007162663358816,0.9260797506507465,0.9010982966423035
CatBoostRegressor,RandomForestRegressor,0.03143932026421692,0.005966836605560046,0.05691180392287379,0.0030702525716721496,0.9260797506507465,0.8946404303865297
CatBoostRegressor,SVR,0.05797155793867992,0.03249907428002305,0.08344404159733679,0.001,0.9260797506507465,0.8681081927120665
CatBoostRegressor,AdaBoostRegressor,0.06134734195955227,0.0358748583008954,0.08681982561820914,0.001,0.9260797506507465,0.8647324086911944
CatBoostRegressor,Ridge,0.08762849107233206,0.06215600741367519,0.11310097473098893,0.001,0.9260797506507465,0.8384512595784144
CatBoostRegressor,ElasticNetCV,0.09226038495369582,0.06678790129503895,0.11773286861235269,0.001,0.9260797506507465,0.833819365697051
CatBoostRegressor,LinearRegression,0.0986254147089205,0.07315293105026363,0.12409789836757737,0.001,0.9260797506507465,0.827454335941826
CatBoostRegressor,KNeighborsRegressor,0.09915570118650652,0.07368321752784965,0.12462818484516339,0.001,0.9260797506507465,0.82692404946424
CatBoostRegressor,DummyRegressor,0.9453751350219178,0.919902651363261,0.9708476186805747,0.001,0.9260797506507465,-0.019295384371171283
GradientBoostingRegressor,ExtraTreesRegressor,0.004112078470088654,-0.02136040518856822,0.029584562128745526,0.9,0.9236524584456265,0.9195403799755377
GradientBoostingRegressor,MLPRegressor,0.005462400029219938,-0.020010083629436935,0.03093488368787681,0.9,0.9236524584456265,0.9181900584164066
GradientBoostingRegressor,XGBRegressor,0.022554161803323036,-0.0029183218553338365,0.048026645461979905,0.14616358917297267,0.9236524584456265,0.9010982966423035
GradientBoostingRegressor,RandomForestRegressor,0.02901202805909686,0.003539544400439989,0.05448451171775373,0.01043042231720559,0.9236524584456265,0.8946404303865297
GradientBoostingRegressor,SVR,0.05554426573355986,0.03007178207490299,0.08101674939221673,0.001,0.9236524584456265,0.8681081927120665
GradientBoostingRegressor,AdaBoostRegressor,0.05892004975443221,0.033447566095775344,0.08439253341308908,0.001,0.9236524584456265,0.8647324086911944
GradientBoostingRegressor,Ridge,0.085201198867212,0.05972871520855513,0.11067368252586887,0.001,0.9236524584456265,0.8384512595784144
GradientBoostingRegressor,ElasticNetCV,0.08983309274857576,0.06436060908991889,0.11530557640723263,0.001,0.9236524584456265,0.833819365697051
GradientBoostingRegressor,LinearRegression,0.09619812250380044,0.07072563884514357,0.12167060616245731,0.001,0.9236524584456265,0.827454335941826
GradientBoostingRegressor,KNeighborsRegressor,0.09672840898138646,0.07125592532272959,0.12220089264004333,0.001,0.9236524584456265,0.82692404946424
GradientBoostingRegressor,DummyRegressor,0.9429478428167978,0.9174753591581409,0.9684203264754546,0.001,0.9236524584456265,-0.019295384371171283
ExtraTreesRegressor,MLPRegressor,0.0013503215591312845,-0.024122162099525588,0.026822805217788157,0.9,0.9195403799755377,0.9181900584164066
ExtraTreesRegressor,XGBRegressor,0.018442083333234383,-0.00703040032542249,0.04391456699189125,0.4525413520541365,0.9195403799755377,0.9010982966423035
ExtraTreesRegressor,RandomForestRegressor,0.024899949589008208,-0.0005725340696486649,0.05037243324766508,0.06302036201278272,0.9195403799755377,0.8946404303865297
