variance_fold_difference,p_value
15.253483255131608,2.3880694228726053e-15
7.284147772861085,2.7754443982157478e-05
81.88923966971112,5.495497116504736e-08
91.94171789640689,1.967462190594281e-27
28.48533565518972,1.1219614303528733e-18
7.381743189407393,0.00036339385065647256
8.297222631506722,0.000573457437170906
