group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
CatBoostRegressor_opt,CatBoostRegressor,0.005583504556695415,-0.05250988817513755,0.06367689728852838,0.9,-0.07195477438327073,-0.07753827893996615
CatBoostRegressor_opt,GradientBoostingRegressor,0.007927931850252298,-0.050165460881580665,0.06602132458208526,0.9,-0.07195477438327073,-0.07988270623352303
CatBoostRegressor_opt,MLPRegressor,0.010732967836153753,-0.04736042489567921,0.06882636056798672,0.9,-0.07195477438327073,-0.08268774221942449
CatBoostRegressor_opt,ExtraTreesRegressor,0.0115971527455523,-0.04649623998628066,0.06969054547738526,0.9,-0.07195477438327073,-0.08355192712882303
CatBoostRegressor_opt,XGBRegressor,0.030423676795942475,-0.027669715935890488,0.08851706952777544,0.8825236686556972,-0.07195477438327073,-0.1023784511792132
CatBoostRegressor_opt,RandomForestRegressor,0.03818371972235679,-0.019909673009476173,0.09627711245418975,0.5975078937075964,-0.07195477438327073,-0.11013849410562752
CatBoostRegressor_opt,AdaBoostRegressor,0.06614352407968925,0.008050131347856287,0.12423691681152221,0.01047883749483891,-0.07195477438327073,-0.13809829846295998
CatBoostRegressor_opt,SVR,0.07150659939666788,0.01341320666483492,0.12959999212850085,0.0032133630628636833,-0.07195477438327073,-0.14346137377993862
CatBoostRegressor_opt,Ridge,0.09305815833584312,0.034964765604010156,0.15115155106767608,0.001,-0.07195477438327073,-0.1650129327191139
CatBoostRegressor_opt,ElasticNetCV,0.09675296054925593,0.03865956781742297,0.1548463532810889,0.001,-0.07195477438327073,-0.1687077349325267
CatBoostRegressor_opt,LinearRegression,0.1010442390469513,0.042950846315118335,0.15913763177878426,0.001,-0.07195477438327073,-0.172999013430222
CatBoostRegressor_opt,KNeighborsRegressor,0.11241635546651062,0.054322962734677654,0.17050974819834358,0.001,-0.07195477438327073,-0.18437112984978135
CatBoostRegressor_opt,DummyRegressor,0.9777052920080167,0.9196118992761837,1.0357986847398497,0.001,-0.07195477438327073,-1.0496600663912874
CatBoostRegressor,GradientBoostingRegressor,0.0023444272935568833,-0.05574896543827608,0.060437820025389846,0.9,-0.07753827893996615,-0.07988270623352303
CatBoostRegressor,MLPRegressor,0.005149463279458338,-0.052943929452374625,0.0632428560112913,0.9,-0.07753827893996615,-0.08268774221942449
CatBoostRegressor,ExtraTreesRegressor,0.006013648188856885,-0.05207974454297608,0.06410704092068985,0.9,-0.07753827893996615,-0.08355192712882303
CatBoostRegressor,XGBRegressor,0.02484017223924706,-0.0332532204925859,0.08293356497108002,0.9,-0.07753827893996615,-0.1023784511792132
CatBoostRegressor,RandomForestRegressor,0.032600215165661375,-0.025493177566171588,0.09069360789749434,0.8025845826068982,-0.07753827893996615,-0.11013849410562752
CatBoostRegressor,AdaBoostRegressor,0.060560019522993835,0.0024666267911608725,0.1186534122548268,0.03193146012271375,-0.07753827893996615,-0.13809829846295998
CatBoostRegressor,SVR,0.06592309483997247,0.007829702108139505,0.12401648757180543,0.010978035357096072,-0.07753827893996615,-0.14346137377993862
CatBoostRegressor,Ridge,0.0874746537791477,0.02938126104731474,0.14556804651098065,0.001,-0.07753827893996615,-0.1650129327191139
CatBoostRegressor,ElasticNetCV,0.09116945599256052,0.03307606326072755,0.1492628487243935,0.001,-0.07753827893996615,-0.1687077349325267
CatBoostRegressor,LinearRegression,0.09546073449025588,0.03736734175842292,0.15355412722208883,0.001,-0.07753827893996615,-0.172999013430222
CatBoostRegressor,KNeighborsRegressor,0.1068328509098152,0.04873945817798224,0.16492624364164815,0.001,-0.07753827893996615,-0.18437112984978135
CatBoostRegressor,DummyRegressor,0.9721217874513213,0.9140283947194883,1.0302151801831543,0.001,-0.07753827893996615,-1.0496600663912874
GradientBoostingRegressor,MLPRegressor,0.002805035985901455,-0.05528835674593151,0.06089842871773442,0.9,-0.07988270623352303,-0.08268774221942449
GradientBoostingRegressor,ExtraTreesRegressor,0.0036692208953000016,-0.05442417183653296,0.061762613627132965,0.9,-0.07988270623352303,-0.08355192712882303
GradientBoostingRegressor,XGBRegressor,0.022495744945690177,-0.035597647786142786,0.08058913767752314,0.9,-0.07988270623352303,-0.1023784511792132
GradientBoostingRegressor,RandomForestRegressor,0.030255787872104492,-0.02783760485972847,0.08834918060393745,0.8886929367049226,-0.07988270623352303,-0.11013849410562752
GradientBoostingRegressor,AdaBoostRegressor,0.05821559222943695,0.00012219949760398918,0.11630898496126992,0.04894974487411652,-0.07988270623352303,-0.13809829846295998
GradientBoostingRegressor,SVR,0.06357866754641558,0.005485274814582622,0.12167206027824855,0.017762287807065902,-0.07988270623352303,-0.14346137377993862
GradientBoostingRegressor,Ridge,0.08513022648559082,0.027036833753757858,0.14322361921742377,0.001,-0.07988270623352303,-0.1650129327191139
GradientBoostingRegressor,ElasticNetCV,0.08882502869900363,0.03073163596717067,0.1469184214308366,0.001,-0.07988270623352303,-0.1687077349325267
GradientBoostingRegressor,LinearRegression,0.093116307196699,0.03502291446486604,0.15120969992853195,0.001,-0.07988270623352303,-0.172999013430222
GradientBoostingRegressor,KNeighborsRegressor,0.10448842361625832,0.046395030884425356,0.16258181634809127,0.001,-0.07988270623352303,-0.18437112984978135
GradientBoostingRegressor,DummyRegressor,0.9697773601577644,0.9116839674259314,1.0278707528895974,0.001,-0.07988270623352303,-1.0496600663912874
MLPRegressor,ExtraTreesRegressor,0.0008641849093985465,-0.057229207822434416,0.05895757764123151,0.9,-0.08268774221942449,-0.08355192712882303
