scoring,cv_cycle,ECFP2,ECFP4,ECFP6,FCFP2,FCFP4,FCFP6,MACCS,RDK5,RDK6,RDK7,avalon,mordred,pubchem,rdkdes
r2,18,0.7123192813044059,0.6404421271361186,0.7384743499866153,0.7981278148688841,0.8333972762545682,0.8646643509961595,0.735825169703542,0.8016179011961189,0.8559830998753,0.8214178333862266,0.7595469075675292,0.8471637216355521,0.7540987330123403,0.9361669525054384
r2,19,0.6289373339689346,0.7247050028263554,0.6773342054565024,0.8089954469652566,0.7493310082907969,0.4451400898393706,0.877158701669728,0.7959227655274569,0.834877065282921,0.8375783772776045,0.8581264346225593,0.8950906352354379,0.8623811566156716,0.8818888643330253
r2,20,0.7326773247610938,0.6786634453696643,0.7065806250751715,0.8407900952137307,0.6689663829819854,0.870222182354474,0.8337273763872421,0.7664567050009965,0.8620284773416742,0.8332415427428499,0.7509566613694151,0.9203960494673692,0.8532187994901856,0.8582242421265717
r2,21,0.7277299323300324,0.7133823144168907,0.6373966704468157,0.6987617435922737,0.7761078424675083,0.7693735759923044,0.7507992759801538,0.7752168315393764,0.8554787700220481,0.8276157556662798,0.8543590938691009,0.8733776653754186,0.9100365398081539,0.8901681690126826
r2,22,0.7623630105714317,0.6419960947251213,0.812489449666643,0.8313967587466923,0.8519125908697386,0.7685564772855912,0.8447733323262338,0.8248229121833301,0.8285370788407784,0.8887780677427052,0.8624281277203832,0.8735795876796923,0.8613644910009303,0.8938997405868218
r2,23,0.6585203636787552,0.6097927556971191,0.862123896805431,0.8040012201123699,0.7783407098658269,0.887495088124578,0.8946895805299022,0.8306097590467919,0.86302380756802,0.759160272832009,0.738648253321831,0.9435009917853462,0.7531771637362076,0.9230721747368167
r2,24,0.7858076564688594,0.582663309345903,0.578567861360097,0.8217169412672176,0.7994496759536148,0.7724336212771864,0.8230245295520868,0.7988881493202713,0.8417594505024346,0.9108778043999621,0.7978080062135313,0.9203247765229479,0.8767426311981955,0.921950158038242
r2,25,0.5393250737404773,0.7692161055810449,0.7445618603806488,0.8314582698888803,0.7542424488052227,0.7886664953108552,0.8356743656167649,0.803720102794435,0.6782006339157083,0.7375184365309994,0.7103681227835126,0.8941270462599109,0.9025496403471294,0.8803720281522524
r2,mean,0.7089288583161464,0.684458646884001,0.730770146349791,0.7899016447524885,0.7965866832118244,0.777716050784343,0.8281522705020918,0.7887363831529882,0.8145894651502863,0.8214344216752084,0.8064166639944821,0.8920635805760577,0.8452749864658557,0.8919060831983404
r2,median,0.7455724250526979,0.6830152131689224,0.7384743499866153,0.7981278148688841,0.7993885460218415,0.7925683030933426,0.8359566670010581,0.7959227655274569,0.834877065282921,0.8276157556662798,0.819621053642736,0.8941270462599109,0.8613644910009303,0.8995216304443255
r2,std,0.09529839436743195,0.09601333202948213,0.0830607451582693,0.04802582517557504,0.05348651238683953,0.09489160753310535,0.06200357487532115,0.04696926644314929,0.07122641782677304,0.054335815099431306,0.0735504105643308,0.037257155525980586,0.05839958307660393,0.03707527982385728
