variance_fold_difference,p_value
1.6289715044346056,0.9897554864460452
1.3953157483877714,0.9978775559776103
4.243819486956182,0.7314437051443519
1.923427407930087,0.9899500891226404
2.8930122320445646,0.4089594611199536
1.5543286462438861,0.9988609313713573
2.798380008244696,0.3306126754847982
