group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
GradientBoostingRegressor,Anova,0.021771947174696438,-0.19084803953838148,0.23439193388777435,0.9,-0.702890267931255,-0.7246622151059516
GradientBoostingRegressor,RandomForestRegressor,0.03368056206678438,-0.17893942464629353,0.2463005487798623,0.9,-0.702890267931255,-0.7365708299980396
GradientBoostingRegressor,AdaBoostRegressor,0.03624388517327459,-0.17637610153980332,0.2488638718863525,0.9,-0.702890267931255,-0.7391341531045298
GradientBoostingRegressor,XGBRegressor,0.07948014738737297,-0.13313983932570495,0.2921001341004509,0.9,-0.702890267931255,-0.782370415318628
GradientBoostingRegressor,ExtraTreesRegressor,0.08090103274114024,-0.13171895397193767,0.29352101945421816,0.9,-0.702890267931255,-0.7837913006723954
GradientBoostingRegressor,MutualInformation,0.1586625394639647,-0.05395744724911322,0.3712825261770426,0.3228903500804259,-0.702890267931255,-0.8615528073952199
GradientBoostingRegressor,NoFS,0.19698074310593294,-0.01563924360714497,0.40960072981901086,0.09334100762752151,-0.702890267931255,-0.8998710110371881
GradientBoostingRegressor,LassoCV,0.20785370923542013,-0.004766277477657788,0.42047369594849804,0.06108493352248212,-0.702890267931255,-0.9107439771666752
Anova,RandomForestRegressor,0.011908614892087943,-0.20071137182098997,0.22452860160516586,0.9,-0.7246622151059516,-0.7365708299980396
Anova,AdaBoostRegressor,0.014471937998578155,-0.19814804871449976,0.22709192471165607,0.9,-0.7246622151059516,-0.7391341531045298
Anova,XGBRegressor,0.05770820021267653,-0.15491178650040138,0.27032818692575444,0.9,-0.7246622151059516,-0.782370415318628
Anova,ExtraTreesRegressor,0.059129085566443806,-0.1534909011466341,0.2717490722795217,0.9,-0.7246622151059516,-0.7837913006723954
Anova,MutualInformation,0.13689059228926825,-0.07572939442380966,0.34951057900234617,0.5269217422631078,-0.7246622151059516,-0.8615528073952199
Anova,NoFS,0.1752087959312365,-0.03741119078184141,0.3878287826443144,0.19959875527950655,-0.7246622151059516,-0.8998710110371881
Anova,LassoCV,0.1860817620607237,-0.026538224652354225,0.3987017487738016,0.13876491690661652,-0.7246622151059516,-0.9107439771666752
RandomForestRegressor,AdaBoostRegressor,0.0025633231064902118,-0.2100566636065877,0.21518330981956812,0.9,-0.7365708299980396,-0.7391341531045298
RandomForestRegressor,XGBRegressor,0.04579958532058859,-0.16682040139248933,0.2584195720336665,0.9,-0.7365708299980396,-0.782370415318628
RandomForestRegressor,ExtraTreesRegressor,0.04722047067435586,-0.16539951603872205,0.2598404573874338,0.9,-0.7365708299980396,-0.7837913006723954
RandomForestRegressor,MutualInformation,0.12498197739718031,-0.0876380093158976,0.3376019641102582,0.6321227293550388,-0.7365708299980396,-0.8615528073952199
RandomForestRegressor,NoFS,0.16330018103914856,-0.04931980567392935,0.3759201677522265,0.2849233168695089,-0.7365708299980396,-0.8998710110371881
RandomForestRegressor,LassoCV,0.17417314716863574,-0.03844683954444217,0.38679313388171366,0.20627552796994275,-0.7365708299980396,-0.9107439771666752
AdaBoostRegressor,XGBRegressor,0.043236262214098375,-0.16938372449897954,0.2558562489271763,0.9,-0.7391341531045298,-0.782370415318628
AdaBoostRegressor,ExtraTreesRegressor,0.04465714756786565,-0.16796283914521226,0.25727713428094356,0.9,-0.7391341531045298,-0.7837913006723954
AdaBoostRegressor,MutualInformation,0.1224186542906901,-0.09020133242238781,0.335038641003768,0.6547642657558479,-0.7391341531045298,-0.8615528073952199
AdaBoostRegressor,NoFS,0.16073685793265835,-0.05188312878041956,0.37335684464573626,0.30571121083080954,-0.7391341531045298,-0.8998710110371881
AdaBoostRegressor,LassoCV,0.17160982406214553,-0.04101016265093238,0.38422981077522345,0.22340387427236164,-0.7391341531045298,-0.9107439771666752
XGBRegressor,ExtraTreesRegressor,0.001420885353767276,-0.21119910135931064,0.2140408720668452,0.9,-0.782370415318628,-0.7837913006723954
XGBRegressor,MutualInformation,0.07918239207659172,-0.1334375946364862,0.29180237878966964,0.9,-0.782370415318628,-0.8615528073952199
XGBRegressor,NoFS,0.11750059571855997,-0.09511939099451794,0.3301205824316379,0.6982111724335126,-0.782370415318628,-0.8998710110371881
XGBRegressor,LassoCV,0.12837356184804716,-0.08424642486503076,0.34099354856112507,0.6021590114118522,-0.782370415318628,-0.9107439771666752
ExtraTreesRegressor,MutualInformation,0.07776150672282445,-0.13485847999025347,0.29038149343590236,0.9,-0.7837913006723954,-0.8615528073952199
ExtraTreesRegressor,NoFS,0.1160797103647927,-0.09654027634828521,0.3286996970778706,0.7107640190017004,-0.7837913006723954,-0.8998710110371881
ExtraTreesRegressor,LassoCV,0.12695267649427988,-0.08566731021879803,0.3395726632073578,0.6147131875502534,-0.7837913006723954,-0.9107439771666752
MutualInformation,NoFS,0.03831820364196825,-0.17430178307110966,0.25093819035504616,0.9,-0.8615528073952199,-0.8998710110371881
MutualInformation,LassoCV,0.049191169771455434,-0.16342881694162248,0.26181115648453335,0.9,-0.8615528073952199,-0.9107439771666752
NoFS,LassoCV,0.010872966129487183,-0.20174702058359073,0.2234929528425651,0.9,-0.8998710110371881,-0.9107439771666752
