group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
LassoCV,NoFS,-0.0016156793915111933,-0.16712844987244982,0.16389709108942743,0.9,-1.6899382219082306,-1.6883225425167196
LassoCV,MutualInformation,-0.054446210737491674,-0.2199589812184303,0.11106655974344695,0.9,-1.6899382219082306,-1.6354920111707387
LassoCV,ExtraTreesRegressor,-0.11291549437065118,-0.2784282648515898,0.052597276110287444,0.4518917602814426,-1.6899382219082306,-1.5770227275375794
LassoCV,XGBRegressor,-0.12862389303930621,-0.2941366635202448,0.03688887744163241,0.2697019375267272,-1.6899382219082306,-1.5613143288689244
LassoCV,RandomForestRegressor,-0.14098753366307615,-0.30650030414401475,0.024525236817862478,0.16495970167265606,-1.6899382219082306,-1.5489506882451545
LassoCV,GradientBoostingRegressor,-0.14749914815854615,-0.31301191863948474,0.01801362232239248,0.12380649322235981,-1.6899382219082306,-1.5424390737496845
LassoCV,Anova,-0.18075634269069396,-0.34626911317163256,-0.015243572209755335,0.02091615101693156,-1.6899382219082306,-1.5091818792175367
LassoCV,AdaBoostRegressor,-0.19374523979501546,-0.35925801027595405,-0.02823246931407683,0.009263729949377075,-1.6899382219082306,-1.4961929821132147
NoFS,MutualInformation,-0.05283053134598048,-0.2183433018269191,0.11268223913495815,0.9,-1.6883225425167196,-1.6354920111707387
NoFS,ExtraTreesRegressor,-0.11129981497913999,-0.2768125854600786,0.05421295550179864,0.47172814026667886,-1.6883225425167196,-1.5770227275375794
NoFS,XGBRegressor,-0.12700821364779502,-0.2925209841287336,0.038504556833143605,0.2860725810873904,-1.6883225425167196,-1.5613143288689244
NoFS,RandomForestRegressor,-0.13937185427156495,-0.30488462475250355,0.02614091620937367,0.1762533438636703,-1.6883225425167196,-1.5489506882451545
NoFS,GradientBoostingRegressor,-0.14588346876703495,-0.31139623924797355,0.019629301713903674,0.13236382617457654,-1.6883225425167196,-1.5424390737496845
NoFS,Anova,-0.17914066329918277,-0.34465343378012137,-0.013627892818244142,0.023036405245708713,-1.6883225425167196,-1.5091818792175367
NoFS,AdaBoostRegressor,-0.19212956040350426,-0.35764233088444286,-0.026616789922565637,0.010285811151651614,-1.6883225425167196,-1.4961929821132147
MutualInformation,ExtraTreesRegressor,-0.05846928363315951,-0.22398205411409813,0.10704348684777912,0.9,-1.6354920111707387,-1.5770227275375794
MutualInformation,XGBRegressor,-0.07417768230181454,-0.23969045278275317,0.09133508817912409,0.8944230234782715,-1.6354920111707387,-1.5613143288689244
MutualInformation,RandomForestRegressor,-0.08654132292558447,-0.25205409340652307,0.07897144755535415,0.7541185574306538,-1.6354920111707387,-1.5489506882451545
MutualInformation,GradientBoostingRegressor,-0.09305293742105447,-0.25856570790199307,0.07245983305988415,0.680220828387567,-1.6354920111707387,-1.5424390737496845
MutualInformation,Anova,-0.1263101319532023,-0.2918229024341409,0.03920263852773634,0.29329004770952627,-1.6354920111707387,-1.5091818792175367
MutualInformation,AdaBoostRegressor,-0.13929902905752378,-0.3048117995384624,0.026213741423414844,0.17679929938360428,-1.6354920111707387,-1.4961929821132147
ExtraTreesRegressor,XGBRegressor,-0.015708398668655033,-0.18122116914959366,0.1498043718122836,0.9,-1.5770227275375794,-1.5613143288689244
ExtraTreesRegressor,RandomForestRegressor,-0.028072039292424966,-0.1935848097733636,0.13744073118851366,0.9,-1.5770227275375794,-1.5489506882451545
ExtraTreesRegressor,GradientBoostingRegressor,-0.034583653787894963,-0.2000964242688336,0.13092911669304366,0.9,-1.5770227275375794,-1.5424390737496845
ExtraTreesRegressor,Anova,-0.06784084832004278,-0.2333536188009814,0.09767192216089585,0.9,-1.5770227275375794,-1.5091818792175367
ExtraTreesRegressor,AdaBoostRegressor,-0.08082974542436427,-0.2463425159053029,0.08468302505657435,0.8189372205692227,-1.5770227275375794,-1.4961929821132147
XGBRegressor,RandomForestRegressor,-0.012363640623769934,-0.17787641110470856,0.1531491298571687,0.9,-1.5613143288689244,-1.5489506882451545
XGBRegressor,GradientBoostingRegressor,-0.01887525511923993,-0.18438802560017856,0.1466375153616987,0.9,-1.5613143288689244,-1.5424390737496845
XGBRegressor,Anova,-0.05213244965138775,-0.21764522013232637,0.11338032082955088,0.9,-1.5613143288689244,-1.5091818792175367
XGBRegressor,AdaBoostRegressor,-0.06512134675570924,-0.23063411723664787,0.10039142372522938,0.9,-1.5613143288689244,-1.4961929821132147
RandomForestRegressor,GradientBoostingRegressor,-0.006511614495469997,-0.17202438497640862,0.15900115598546863,0.9,-1.5489506882451545,-1.5424390737496845
RandomForestRegressor,Anova,-0.03976880902761781,-0.20528157950855644,0.1257439614533208,0.9,-1.5489506882451545,-1.5091818792175367
RandomForestRegressor,AdaBoostRegressor,-0.05275770613193931,-0.21827047661287793,0.11275506434899932,0.9,-1.5489506882451545,-1.4961929821132147
GradientBoostingRegressor,Anova,-0.033257194532147816,-0.19876996501308644,0.1322555759487908,0.9,-1.5424390737496845,-1.5091818792175367
GradientBoostingRegressor,AdaBoostRegressor,-0.04624609163646931,-0.21175886211740794,0.11926667884446931,0.9,-1.5424390737496845,-1.4961929821132147
Anova,AdaBoostRegressor,-0.012988897104321495,-0.17850166758526012,0.15252387337661713,0.9,-1.5091818792175367,-1.4961929821132147
