group1,group2,meandiff,lower,upper,p-adj,group1_mean,group2_mean
GradientBoostingRegressor,XGBRegressor,0.0004187449807360327,-0.008180017286698437,0.009017507248170503,0.9,-0.08381297829954598,-0.08423172328028201
GradientBoostingRegressor,RandomForestRegressor,0.0018981371859700252,-0.0067006250814644445,0.010496899453404495,0.9,-0.08381297829954598,-0.08571111548551602
GradientBoostingRegressor,ExtraTreesRegressor,0.002046908694653765,-0.006551853572780705,0.010645670962088235,0.9,-0.08381297829954598,-0.08585988699419976
GradientBoostingRegressor,MutualInformation,0.0032636099492397846,-0.005335152318194685,0.011862372216674254,0.9,-0.08381297829954598,-0.08707658824878577
GradientBoostingRegressor,AdaBoostRegressor,0.004723235310662516,-0.003875526956771954,0.013321997578096986,0.7044856178881322,-0.08381297829954598,-0.0885362136102085
GradientBoostingRegressor,Anova,0.008542917787115675,-5.584448031879449e-05,0.017141680054550145,0.053017133603103894,-0.08381297829954598,-0.09235589608666166
GradientBoostingRegressor,NoFS,0.010772929877072734,0.0021741676096382646,0.019371692144507204,0.0036991600000397806,-0.08381297829954598,-0.09458590817661872
GradientBoostingRegressor,LassoCV,0.02670084454805155,0.01810208228061708,0.03529960681548602,0.001,-0.08381297829954598,-0.11051382284759756
XGBRegressor,RandomForestRegressor,0.0014793922052339925,-0.007119370062200477,0.010078154472668462,0.9,-0.08423172328028201,-0.08571111548551602
XGBRegressor,ExtraTreesRegressor,0.0016281637139177324,-0.006970598553516737,0.010226925981352202,0.9,-0.08423172328028201,-0.08585988699419976
XGBRegressor,MutualInformation,0.002844864968503752,-0.005753897298930718,0.011443627235938222,0.9,-0.08423172328028201,-0.08707658824878577
XGBRegressor,AdaBoostRegressor,0.004304490329926483,-0.004294271937507987,0.012903252597360953,0.7959541316345607,-0.08423172328028201,-0.0885362136102085
XGBRegressor,Anova,0.008124172806379643,-0.0004745894610548272,0.016722935073814112,0.0808379499182893,-0.08423172328028201,-0.09235589608666166
XGBRegressor,NoFS,0.010354184896336702,0.001755422628902232,0.01895294716377117,0.006419826001938911,-0.08423172328028201,-0.09458590817661872
XGBRegressor,LassoCV,0.026282099567315517,0.017683337299881047,0.03488086183474999,0.001,-0.08423172328028201,-0.11051382284759756
RandomForestRegressor,ExtraTreesRegressor,0.0001487715086837399,-0.00844999075875073,0.00874753377611821,0.9,-0.08571111548551602,-0.08585988699419976
RandomForestRegressor,MutualInformation,0.0013654727632697594,-0.00723328950416471,0.00996423503070423,0.9,-0.08571111548551602,-0.08707658824878577
RandomForestRegressor,AdaBoostRegressor,0.0028250981246924906,-0.005773664142741979,0.01142386039212696,0.9,-0.08571111548551602,-0.0885362136102085
RandomForestRegressor,Anova,0.00664478060114565,-0.0019539816662888197,0.01524354286858012,0.27696050609695666,-0.08571111548551602,-0.09235589608666166
RandomForestRegressor,NoFS,0.00887479269110271,0.0002760304236682394,0.01747355495853718,0.03734383257378815,-0.08571111548551602,-0.09458590817661872
RandomForestRegressor,LassoCV,0.024802707362081525,0.016203945094647055,0.033401469629516,0.001,-0.08571111548551602,-0.11051382284759756
ExtraTreesRegressor,MutualInformation,0.0012167012545860195,-0.00738206101284845,0.00981546352202049,0.9,-0.08585988699419976,-0.08707658824878577
ExtraTreesRegressor,AdaBoostRegressor,0.0026763266160087507,-0.005922435651425719,0.01127508888344322,0.9,-0.08585988699419976,-0.0885362136102085
ExtraTreesRegressor,Anova,0.00649600909246191,-0.0021027531749725596,0.01509477135989638,0.3066240562206286,-0.08585988699419976,-0.09235589608666166
ExtraTreesRegressor,NoFS,0.00872602118241897,0.0001272589149844995,0.01732478344985344,0.04379365405155888,-0.08585988699419976,-0.09458590817661872
ExtraTreesRegressor,LassoCV,0.024653935853397785,0.016055173585963315,0.03325269812083226,0.001,-0.08585988699419976,-0.11051382284759756
MutualInformation,AdaBoostRegressor,0.0014596253614227311,-0.007139136906011739,0.010058387628857201,0.9,-0.08707658824878577,-0.0885362136102085
MutualInformation,Anova,0.005279307837875891,-0.003319454429558579,0.01387807010531036,0.5830162915228352,-0.08707658824878577,-0.09235589608666166
MutualInformation,NoFS,0.00750931992783295,-0.00108944233960152,0.01610808219526742,0.14075394043270406,-0.08707658824878577,-0.09458590817661872
MutualInformation,LassoCV,0.023437234598811765,0.014838472331377296,0.03203599686624624,0.001,-0.08707658824878577,-0.11051382284759756
AdaBoostRegressor,Anova,0.0038196824764531595,-0.00477907979098131,0.01241844474388763,0.9,-0.0885362136102085,-0.09235589608666166
AdaBoostRegressor,NoFS,0.006049694566410219,-0.002549067701024251,0.014648456833844688,0.40781632718179095,-0.0885362136102085,-0.09458590817661872
AdaBoostRegressor,LassoCV,0.021977609237389034,0.013378846969954564,0.030576371504823504,0.001,-0.0885362136102085,-0.11051382284759756
Anova,NoFS,0.002230012089957059,-0.006368750177477411,0.010828774357391529,0.9,-0.09235589608666166,-0.09458590817661872
Anova,LassoCV,0.018157926760935875,0.009559164493501405,0.026756689028370344,0.001,-0.09235589608666166,-0.11051382284759756
NoFS,LassoCV,0.015927914670978816,0.007329152403544346,0.024526676938413285,0.001,-0.09458590817661872,-0.11051382284759756
